id,name,brewery_type,city,state_province,country,latitude,longitude
50da8137-1da4-4939-932d-50fa93a11ad5,Cedar Crest Brewing and Wine Bar,brewpub,Red Bluff,California,United States,40.17675757,-122.2344167
86bb1d32-ad5f-42c6-a7b9-70c92801d1d9,Cellar Brewing Co,brewpub,Sparta,Michigan,United States,43.16082496,-85.70639839
7d69186e-193b-47cd-84dc-60ccdea2b1b3,Cellarmaker Brewing Company,micro,San Francisco,California,United States,37.7771589,-122.4106996
8a784d6c-14f0-4df9-b49c-37950ef9c8d1,Cellarman's Pub & Brewery,brewpub,Sherman,Texas,United States,33.66188865,-96.59953011
c37ba1f6-a014-4529-b8f0-240e95740556,Center Ice Brewing Company,micro,Saint Louis,Missouri,United States,38.63530006,-90.22430637
20a578cc-439f-40f6-ae2d-02e6798108a1,Centerpoint Brewing,micro,Indianapolis,Indiana,United States,39.78129031,-86.13740465
b067aab3-c4e6-4417-b84f-3f8b4290084b,Central Coast Brewing Co - Higuera St.,brewpub,San Luis Obispo,California,United States,35.2651725,-120.6709908
ec8490e6-a241-47af-8746-eb5f95a2012f,Central Coast Brewing Co - Monterey St.,micro,San Luis Obispo,California,United States,35.28597462,-120.655724
729fb6cc-0d37-4179-81fe-73a18e67b667,Central Machine Works,micro,Austin,Texas,United States,30.2520225,-97.7037665
3e9028ae-2464-4ab9-b852-26d54695af7a,Central Standard Brewing,micro,Wichita,Kansas,United States,37.6846165,-97.3184245
dcef9d1b-d9c0-4512-aeb6-eb22c60de041,Central State Brewing,micro,Indianapolis,Indiana,United States,39.805091,-86.099105
4ef7f47b-2152-427e-89a8-bc3326630ed4,Central Waters Brewing Co,regional,Amherst,Wisconsin,United States,44.4422503,-89.27970182
e3c0946f-f098-4820-baf7-65cba1c2abca,Cerberus Brewing Company,brewpub,Colorado Springs,Colorado,United States,38.8330574,-104.8374071
780ad4bb-6a56-4af5-a613-5551fd00166a,Cercis Brewing Company,micro,Columbus,Wisconsin,United States,43.33907788,-89.01542922
d41989d3-e3a4-47c0-a0eb-cdcfe61a1066,Cerebral Brewing,micro,Denver,Colorado,United States,39.73968253,-104.9451783
73c91f80-e751-43d0-9ac4-7cde2bd2a171,Ceres Brewery,micro,Ceres,Western Cape,South Africa,-33.2431,19.2845
6ee6cc71-b24b-481e-95f3-05bdefbaa41d,Cerveceria Del Pueblo,micro,Pasadena,California,United States,34.13866636119097,-118.1532146753971
5b077a9d-d97a-43d7-9c66-68e6d512f499,Cerveja Alvoreada,brewpub,Beja,Beja,Portugal,38.009903135996986,-7.853814062401847
27baa23f-707d-40e8-98f5-64f94b3f19ad,Chafunkta Brewing Co,micro,Mandeville,Louisiana,United States,30.432895,-90.035658
ecbd7424-8f25-4db0-af5e-8334991c2983,Chagrin Beer Company,contract,Chagrin Falls,Ohio,United States,41.42999722,-81.38518067
54a938fd-f2bc-4579-b173-3657eaaed527,Chain Reaction Brewing Company,micro,Denver,Colorado,United States,39.69879376,-105.001629
10bbba8b-368e-4c6e-adeb-cc6ff7faa782,Chainline Brewing Company,closed,Kirkland,Washington,United States,47.6717847,-122.1967583
6df522c7-de96-4790-a66a-510f9591b7a2,Chainline Brewing Company - Chainline Station,taproom,Kirkland,Washington,United States,47.67063909134697,-122.1981685452286
9a5923b4-e597-40e8-8b91-8ae103c1fa03,Chainline Brewing Company Taproom at Urban,micro,Kirkland,Washington,United States,47.67924,-122.19855
ccdcafc4-b513-4979-b45c-b4103b1d5a9a,Champion Brewing Company,micro,Charlottesville,Virginia,United States,38.0277402,-78.4784691
6e39f621-d0ff-4765-97c2-53224a0d3825,Chandeleur Island Brewing Company,micro,Gulfport,Mississippi,United States,30.367827,-89.09540702
852afa33-abfd-43c6-8a70-25726671635f,Chandler's Ford Brewing LLC,brewpub,Huntsville,Alabama,United States,34.73097911654642,-86.58557011349285
60b2dd42-d68e-482b-a6a9-5b67213fd4d4,Channel Brewing Co.,micro,Stockton,California,United States,37.95439196,-121.2874106
50f44b4d-4e59-4fbb-9a62-f10bb61496c5,Chaos Bay Brewing Co,closed,Bremerton,Washington,United States,47.58932601,-122.6145084
82055805-2151-4d92-aa60-9f30c6c0457c,Chaos Brewing,micro,Joplin,Missouri,United States,37.1027,-94.514437
fa90e092-28ce-4e31-98d3-d2afd28c26f3,Chapeau Brewing Co,micro,Horsham,West Sussex,England,51.070596,-0.30833
96ac0045-d677-4fe5-8dba-ba3fca9f2fe1,Chapman Crafted Beer,micro,Orange,California,United States,33.788493,-117.856454
d4df1800-b94f-47bf-bb45-c8fa08d2f766,Chapman's Brewing Company,brewpub,Angola,Indiana,United States,41.64836256,-85.00164782
98c74480-648c-4e48-9740-bfef75a0310e,Charles Towne Fermentory,micro,Charleston,South Carolina,United States,32.781811,-79.985096
323df94a-cbe9-4948-afef-dccd585de0a5,Charleston Nano Brewery,nano,Charleston,West Virginia,United States,38.37773389722528,-81.61537541623007
d03afb99-77f5-472e-add0-52b4da9d6b59,Charleville Vineyard & Microbrewery,micro,Sainte Genevieve,Missouri,United States,37.757916,-90.150279
e1677dd0-b321-4dd6-be81-713226ddd0bc,"Charlie's Steak, Ribs & Ale",brewpub,Branson,Missouri,United States,36.639618,-93.275808
e01090fe-7c0c-42b6-ab1a-7f47b734dab9,Charter Oak Brewing Company LLC,contract,Danbury,Connecticut,United States,41.3961903,-73.40421711
117fca17-2f1b-48dc-9036-b64d39dc0711,Chase Brewing Company / Chase Tap Room,brewpub,Lexington,Kentucky,United States,38.0546834,-84.4986682
c1955297-f27b-4cdd-a34d-83626a1d7593,Chatham Brewing LLC,micro,Chatham,New York,United States,42.36315065,-73.59546931
c7b4ae17-1cbd-4a08-9b21-07a7a0bf1689,Chatoe Rogue Farmstead Brewery,closed,Independence,Oregon,United States,44.80583507,-123.0958477
32e080ba-5023-493a-a6ea-0a13f5be02fb,Chattabrewchee Southern Brewhouse,micro,West Point,Georgia,United States,32.87625763,-85.18536152
2df305d1-54c9-4414-aa77-cb4cd99044bd,Chattanooga Brewing Co,micro,Chattanooga,Tennessee,United States,35.03633349,-85.31443025
047bcd29-88dc-4b9d-843d-502921e8001e,Chatty Monks Brewing Company,brewpub,West Reading,Pennsylvania,United States,40.3357192,-75.95000063
468df106-530f-47c1-956a-8544beb7c6d6,Chau Tien Beer Company,contract,Fairfield,California,United States,38.2493581,-122.0399663
18b7d2b2-1f37-41af-a89f-837ce6e80691,Cheaha Brewing Co,closed,Anniston,Alabama,United States,33.6601671,-85.83377405
b7f56781-add6-4bba-a3df-62a254f64971,Cheboygan Brewing Co,micro,Cheboygan,Michigan,United States,45.647403,-84.4743633
101dd923-8a78-4db5-9902-663d4e80b07c,Check Six Brewing Co,micro,Southport,North Carolina,United States,33.952339,-78.0477587
6264ddf4-1dc2-4591-baed-ad889c0b5230,Checkerspot Brewing Company,brewpub,Baltimore,Maryland,United States,39.2749156,-76.6195028
58144e11-89a4-41bd-b65f-5b33de2b654a,Cheeky Monkey Brewing Co / Lucky Strike Jillians,brewpub,Boston,Massachusetts,United States,42.34729,-71.0946215
5450f71d-24e7-414c-920d-e847da6912b0,Chehalem Valley Brewery,brewpub,Newberg,Oregon,United States,45.3057205,-122.9532838
f036f7ce-8dcf-4941-bf0c-310f7f7c1e7c,Chelsea Craft Brewing Co Llc,micro,Bronx,New York,United States,40.841904,-73.9015282
0aa7e0cb-3465-42c8-a6cd-2af04701f286,Cherokee Brewing + Pizza Company,brewpub,Dalton,Georgia,United States,34.76976664,-84.96940721
7646821c-eb5d-4e8f-888e-d1f76f9cb366,Chesapeake Brewing Co,brewpub,Annapolis,Maryland,United States,38.9780984,-76.4974843
b2763258-7b12-4551-b16f-3c9deba2bc7e,Chesepiooc Real Ale Brewery,micro,Crofton,Maryland,United States,39.01687169,-76.69804666
ad90e19c-cc4a-47ff-ba91-8779d55aa040,Chestnut Brew Works,micro,Morgantown,West Virginia,United States,39.6272755,-79.9507513
4fbae1fe-8335-4381-becb-3412e5fa3763,Chetco Brewing Company,micro,Brookings,Oregon,United States,42.0521588,-124.2875954
3c820163-0cdf-4f61-a2d7-bb294da08380,Chicago Beer Company,contract,Chicago,Illinois,United States,41.88434,-87.65589165
d1998a9b-eacd-439c-be7f-09b9b84fc95a,Chicago Brewing Co - NV,brewpub,Las Vegas,Nevada,United States,36.1475868,-115.2983835
653a1d3f-2589-46f0-b8f5-e76db412ae53,Chili Line Brewing Co.,brewpub,Santa Fe,New Mexico,United States,35.68947555,-105.9435314
c2f3c08f-5b47-4dba-93c4-328762b5a266,Chimera Brewing Company,brewpub,Fort Worth,Texas,United States,32.7303843,-97.33528782
d048e2ca-6b0b-43b3-ac7b-2422af3aef33,Chino Hills Brewing Co.,brewpub,Chino Hills,California,United States,33.98303313,-117.7341019
d93058cf-49b3-4703-b194-d92f827e778f,Chino Valley Brewery,closed,Ontario,California,United States,34.05034112,-117.627567
8028941f-0c22-42e0-a99a-2e86a655aac5,Choc Beer Co,micro,Krebs,Oklahoma,United States,34.9258333,-95.7247222
7ff6ddb0-bd1e-4e5c-b2a3-bf66fac6e6d7,Choteau Creek Brewing Company,micro,Wagner,South Dakota,United States,43.11037166,-98.1387997
cee664ba-c129-45ea-a00e-8fad713dcea0,Christian Moerlein Brewing Co,regional,Cincinnati,Ohio,United States,39.11322509,-84.51533432
bbae1c38-aaae-4d38-b72a-9ed1ded92f05,Chubby Squirrel Brewing Company,brewpub,Fairfax,Virginia,United States,38.84818941,-77.30201557
6f6cb9ee-d0f7-4d49-a1a7-977cf0e50194,Chuck and Son’s Brewing Co.,micro,Saint Peters,NSW,Australia,-33.9094685,151.1749563
65025df7-32bc-4a38-a4f5-09492aa403bb,ChuckAlek Independent Brewers,closed,Ramona,California,United States,33.02777389,-116.8892394
44b14d44-1156-467f-b3dc-c04127bccc6f,Chuckanut - South Nut,micro,Burlington,Washington,United States,48.473804,-122.411968
813e88ed-ddef-4c0c-9151-66ab6f745a2e,Chuckanut Brewery - North Nut,closed,Bellingham,Washington,United States,48.7533261,-122.4851164
9c5edc2a-5f36-449f-b407-dc124c466fe9,Chula Vista Brewery,micro,Chula Vista,California,United States,32.641495,-117.080369
f644ee47-6458-4a46-9c25-b7e1ef8dd2e0,Church Brew Works/Lawrenceville Brewery Inc.,brewpub,Pittsburgh,Pennsylvania,United States,40.4620769,-79.9643613
14ea4e7c-498c-417e-89e9-eabaf9b7051f,Cibolo Creek Brewing Co.,brewpub,Boerne,Texas,United States,29.79015427,-98.72996029
acf2e29a-72cf-4d57-8de8-99681e6cf598,Ciclops Cyderi and Brewery,brewpub,Spartanburg,South Carolina,United States,34.95241345,-81.92952168
1eff0c5d-93dc-4b96-acec-cdcfd85b6769,Cigar City Brewing Co,regional,Tampa,Florida,United States,27.959172,-82.509195
e26d38f2-3c74-4256-b0a8-971d3225aef0,Cinder Block Brewery,brewpub,North Kansas City,Missouri,United States,39.14033716,-94.57946521
0331a476-a7f7-4c43-ab9f-00e427225443,Cinderlands Beer Co.,brewpub,Pittsburgh,Pennsylvania,United States,40.4884044,-79.9224894
e5ab0f7c-9606-42ce-8131-a8f6aa5af100,Circa Brewing Co,brewpub,Brooklyn,New York,United States,40.6917243,-73.986155
6305c46c-4977-4df8-9f2e-fc98709f971f,Circle 7 Brew Works,closed,Monroe,Washington,United States,47.86794845,-121.9584645
1e40495c-ca51-455d-a24b-6769efc04060,Circle 9 Brewing,micro,San Diego,California,United States,32.82600737,-117.160822
acb378f5-15e7-4a1a-b73b-c1e49f17d8a1,Circle 9 Brewing,closed,San Diego,California,United States,32.82600737,-117.160822
40c6daa0-a9f0-4ad9-94ab-b08c8848dad8,Circle and Square Brewery,micro,Oxford,Mississippi,United States,34.36809,-89.52775101
7e749a31-8ae6-4997-9847-b3cdbd2e7c9e,Cisco Brewers,micro,Nantucket,Massachusetts,United States,41.26135815,-70.1292845
b8ad748d-59b1-4860-a062-94cad3f77a70,Cismontane Brewing Co,micro,Santa Ana,California,United States,33.71623805,-117.8518941
151d81b1-6d9b-4c31-80da-c8005d5e6205,Citizen Brewers,micro,San Diego,California,United States,32.78109987,-117.1003579
5eaf3169-986e-40f9-9f2b-426f04fee23b,City Acre Brewing Co,brewpub,Houston,Texas,United States,29.8570358,-95.3350882
1070f42d-7db8-46a3-8f09-ec835be0ef1f,City Barrel Brewing + Kitchen,brewpub,Kansas City,Missouri,United States,39.091892,-94.575464
5476e31e-0ce8-4fdf-9502-ef3e89d34832,City Brewing Co,regional,La Crosse,Wisconsin,United States,43.80435523,-91.25335046
f0f38619-5ed5-4064-83b0-e48f05783d4c,City Lights Brewing Co.,micro,Milwaukee,Wisconsin,United States,43.0339815,-88.0118646
190bb19b-1b65-4585-8ba8-55bbcf1efebe,City Service Brewing,micro,Darlington,Wisconsin,United States,42.68028418,-90.11787155
d2333318-4e2a-4d4d-b7d7-a31af733822d,City Star Brewing,micro,Berthoud,Colorado,United States,40.30505214,-105.0809465
4da39580-1cf8-436a-bcd9-ce44d8b07896,City-State Brewing Company,micro,Washington,District of Columbia,United States,38.923851457235735,-76.99580682883611
728581d2-7245-4303-b6c9-2b003ed185fd,Civil Life Brewing Company,brewpub,Saint Louis,Missouri,United States,38.5908973,-90.25807165
3e4025f3-efcc-4913-a66b-a6985899ad29,Civil Society Brewing Co,micro,Jupiter,Florida,United States,26.88964636,-80.11462571
cba5abaf-d710-42d9-9ba8-e73cf378c245,CJs Brewing Co,brewpub,Commerce Township,Michigan,United States,42.57743694,-83.44295839
6e2d96e1-062d-4e05-b0df-5b11a252fbfc,Claim 52 Brewing,micro,Eugene,Oregon,United States,44.04917678,-123.1379662
97a6271c-ac6c-47e4-97b4-7af02ee7ad88,Claimstake Brewing Company,micro,Rancho Cordova,California,United States,38.58185916,-121.2607634
9f0fb9c0-49ca-4c1e-aa52-ca9b099a317c,Clairvoyant Brewing - Boise,micro,Boise,Idaho,United States,43.622812,-116.225417
7cc65ee3-40e0-483b-bf33-589945cb5610,Clairvoyant Brewing - West,micro,Garden City,Idaho,United States,43.654831,-116.2958998
62f9023b-c528-4366-8348-3e25c6edfe53,Clandestine Brewing,micro,San Jose,California,United States,37.32187322,-121.8786694
54622678-f89c-4ce7-bc09-3a27808a6225,Claremont Craft Ales,micro,Claremont,California,United States,34.10939116,-117.7017202
578f1099-d868-437e-b602-2a3531f708fd,Clarens Brewery,brewpub,Clarens,Free State,South Africa,-28.4187,28.5173
a33ce0a4-eaf9-4807-bd2b-ecc104b186c4,Clarion River Brewing Company,brewpub,Clarion,Pennsylvania,United States,41.14649162,-79.6789283
088d36c6-2be1-4c07-8da1-d8c64f5800de,Clayton Brewing Co,contract,San Dimas,California,United States,34.1066017,-117.826752
252f7a2b-637c-4a90-bce9-5fab3e0d6702,CLE Brewing,micro,Mentor,Ohio,United States,41.69622887,-81.30644573
da01256e-6b46-4fb2-94e4-e18d5fe01b65,Clemson Bros. Brewery,brewpub,Middletown,New York,United States,41.44693028,-74.41622495
41f88027-2cd2-4988-bd1c-0869bec82d61,Clendenin Brewing Co,micro,Clendenin,West Virginia,United States,38.53474238675053,-81.32698431202729
418f4dca-b6cc-46ef-bdd8-fb7a4febb9e8,Cleophus Quealy Beer Company,micro,San Leandro,California,United States,37.72210256,-122.1914202
a630d9e9-b184-4c4f-aa32-56e61cfd6c92,Cleveland Brewing Company @ Butcher and The Brewer,brewpub,Cleveland,Ohio,United States,41.4991502,-81.690036
9aab61ae-eeb8-493e-8c80-92e79bd86a2c,Cliffside Brewing,closed,Wallingford,Connecticut,United States,41.45664583,-72.8236736
f899a5de-68f7-481a-b3fd-fb3bdd91b1f8,Clifton Hill Brewpub,micro,Clifton Hill,VIC,Australia,-37.7897212,144.9890488
8690decb-8627-47c1-8a42-bf73cca5662e,Climate City Brewing Co.,brewpub,Grants Pass,Oregon,United States,42.4401171,-123.3313287
3f324410-c135-498c-b5cc-4116df6d9f8f,Climax Brewing Co,micro,Roselle Park,New Jersey,United States,40.65943179,-74.28252639
03c5e7d6-e98d-481f-ad60-64d363f20446,Climber Nine Brewing,planning,Cameron Park,California,United States,38.68200185,-120.9851442
09345655-ad47-4b71-ba33-61c1c16550a0,Clinch River Brewing,brewpub,Norris,Tennessee,United States,36.1696625,-84.0448186
a4f67a90-e30b-4e7b-949c-1ab62077742c,Clock House Brewing,micro,Cedar Rapids,Iowa,United States,41.973813,-91.665354
80315299-debd-4568-8975-a06f1d0038f3,Clockwerks Brewing,brewpub,Minneapolis,Minnesota,United States,44.98071827,-93.27195031
292c3038-e1ab-415f-a817-7cf8e02cea4c,Clockwork Brewhouse,brewpub,Cartwrights flat,KwaZulu-Natal,South Africa,-29.6267,30.4357
beccac0a-ce7c-420f-a548-67ce2b84d7eb,Cloud 9 Brewery,brewpub,Boise,Idaho,United States,43.62441063,-116.2116802
b93ef9fe-5adc-4dae-a5e8-49c94cd7cfd0,Cloudburst Brewing,micro,Seattle,Washington,United States,47.6116138,-122.3452717
5382a775-e629-49a1-8774-712525404364,Cloudburst Brewing on Shilshole,micro,Seattle,Washington,United States,47.66806551,-122.3865589
f5d75c6d-8d8a-439c-92f9-73edb3574aba,Clouds Brewing,micro,Durham,North Carolina,United States,36.0000041,-78.9104658
67e50b38-80ff-431e-a5eb-d9e49db207cf,Cloverdale Ale Company's Ruth McGowan's Brewpub,brewpub,Cloverdale,California,United States,38.80532322,-123.0165729
81228a3c-b30b-426b-bbb4-00fcc575e858,Clubhouse Brewing Company Ltd,micro,Warren,Ohio,United States,41.26602856,-80.82676867
86dcbf88-9ef0-4f73-a021-330198902ad0,Coachella Valley Brewing Co,micro,Thousand Palms,California,United States,33.826202,-116.401697
29f4510e-d3c3-4166-ab94-ee1879962000,Coal Country Brewing,micro,Ebensburg,Pennsylvania,United States,40.485306,-78.730634
8f9a9b92-eedd-4ca0-9fd6-01299cb0c74e,Coal Creek TAP,micro,Laramie,Wyoming,United States,41.31105578,-105.5952184
08155729-56b6-4a82-a43e-5b458dd01c2e,Coalition Brewing Co,closed,Portland,Oregon,United States,45.5225809,-122.6381854
5b5da0b9-7219-4bcf-a841-ceb5388ef7da,Coastal Star Brewing Company,planning,Santa Maria,California,United States,34.9531295,-120.4358577
981cd7dd-8130-4eda-899c-70f3a556e1bd,Cobblehaus Brewing Company,micro,Coraopolis,Pennsylvania,United States,40.5174116,-80.16333048
b757743f-6586-498f-84f0-8d92d0b5ae6e,Cocoa Beach Brewing Co,brewpub,Cocoa Beach,Florida,United States,28.3213572,-80.6090792
ffeb7b6f-b61d-4ed8-aee3-f2fdcda4250e,CoConspirators Brewing,micro,Brunswick,VIC,Australia,-37.7662408,144.9568143
4ce01b93-8d28-4041-b335-0929841001e6,CoConspirators Brewing Co,micro,Brunswick,VIC,Australia,-37.7662408,144.9568143
c97cbf45-cb24-4b09-ab4d-cb6859e12e03,Cocoon Brewing,micro,De Pere,Wisconsin,United States,44.43019537817209,-88.01993391553306
c8e457a7-0753-4e02-a20e-cda524635a0e,Coddington Brewing Co,brewpub,Middletown,Rhode Island,United States,41.51869514,-71.3049167
a7ba0514-376a-46d5-9827-230e5467c0bb,Code Beer Co.,micro,Lincoln,Nebraska,United States,40.8123075,-96.69344422
6d50dc8a-94a9-4490-996d-cb2e79325a69,Cody Craft Brewing,micro,Cody,Wyoming,United States,44.531821077441066,-109.05007769427144
ac955d91-37e9-4289-890c-5367864962b4,Coelacanth Brewing,micro,Norfolk,Virginia,United States,36.87169977,-76.29561292
87b5537d-1ade-42da-9df2-1274eaf3298d,Cognition Brewing Company,micro,Ishpeming,Michigan,United States,46.4916806,-87.6681955
2d069653-3988-44e6-a58e-89de3d646223,Cognito Brewing Company,brewpub,Bangor,Michigan,United States,42.31308099,-86.11152208
701f40c6-bf18-4462-bac2-003ed612b484,Cogstone Brewing Co,brewpub,Colorado Springs,Colorado,United States,38.87959595,-104.75566
81538993-ea66-450c-a41e-6023267081f8,Cohort Craft Brewery,micro,Rapid City,South Dakota,United States,44.03542851,-103.2166522
6d974500-ddaf-4742-8426-da9c7a9e5016,Coin Toss Brewing Co,micro,Oregon City,Oregon,United States,45.33224121,-122.5784543
ec0384fd-8f69-4853-918d-bbc46329e657,Cold Crash Brewing,closed,Seattle,Washington,United States,47.56329,-122.39395
350327f4-3d45-4c30-9651-349f7d8615ac,Cold Creek Brewery,micro,Ellington,Connecticut,United States,41.9209531,-72.456028
8adecd1d-7e2e-4724-836a-a13c4d145996,Cold Iron Brewing,micro,Ironwood,Michigan,United States,46.45390575,-90.16984913
7a5ad53c-84cd-4843-aaf7-6fb870588538,Cold Spring Brewery,micro,Cape May,New Jersey,United States,38.97816685,-74.9127483
7c7015c0-c7af-41f9-bab3-1cb9e4db0c7f,Cold Water Brewery and Grill,brewpub,South Lake Tahoe,California,United States,38.925231,-119.986213
14e3a304-2a09-4148-b701-db23ca91deb2,Coldfire Brewing,micro,Eugene,Oregon,United States,44.05674657,-123.0864976
b89a46c4-2677-425f-b81d-665b9261ba0b,Coldstream Brewery,micro,Coldstream,VIC,Australia,-37.724435,145.379093
7097997a-1a61-4da8-a549-f823db3a908a,Cole Street Brewery,micro,Enumclaw,Washington,United States,47.204514,-121.988911
c76631f7-1fa9-4b31-b126-bedd85f363dd,Colfax Ale Cellar,micro,Raton,New Mexico,United States,36.90092538,-104.4396637
c96029a1-cb59-4de2-9a2b-3a8380964bde,College Street Brewhouse and Pub,micro,Lake Havasu City,Arizona,United States,34.50754044,-114.3475961
98e114d3-a3df-40c9-aab9-dc4d7b0287ce,Collision Bend Brewing Co,brewpub,Cleveland,Ohio,United States,41.49884829,-81.7039719
ffe2b950-fcdc-4262-afa4-08f4efe138d7,Collusion Tap Works,brewpub,York,Pennsylvania,United States,39.9618357,-76.72393735
d4cd9789-f251-4b02-ba16-000fc8dc50b4,Colonial Brewing Company,regional,Port Melbourne,VIC,Australia,-37.8285701,144.9370538
ad5ab314-fdc4-4f12-a3d5-6fbb4f8ed7a3,Colonsay Ales,micro,Isle of Colonsay,Argyll,Scotland,56.0703454,-6.2600129
6d861790-9ecf-490c-80b5-418ff488de5d,Colorado Boy Pizzeria,brewpub,Montrose,Colorado,United States,38.47887872,-107.877366
c0b1eb89-c49e-4506-88b7-a0c17c3e2243,Colorado Boy Pub & Brewery,brewpub,Ridgway,Colorado,United States,38.152358,-107.7577685
aaf6059a-1d65-4e9f-9b58-bb23474087da,Colorado Farm Brewery,micro,Alamosa,Colorado,United States,37.40026048,-105.9855918
ced7171c-5a4d-451b-9f7a-a8d9dc5a8ebc,Colorado Mountain Brewery,micro,Colorado Springs,Colorado,United States,38.99103716,-104.8083989
f589e0ef-f14c-4a54-9745-c8f2ce1d5a53,Colorado Plus,brewpub,Wheat Ridge,Colorado,United States,39.7693524,-105.0916384
19199c69-60da-4683-a8ef-242e4d76bdf3,Columbia Craft Brewing Company,brewpub,Columbia,South Carolina,United States,33.99236663,-81.04200957
efa39c35-5c38-490a-bd58-186a75a6ab61,Columbia Kettle Works,brewpub,Columbia,Pennsylvania,United States,40.03264918,-76.50358705
da404ea3-c676-4894-b0db-eafe6df0e76e,Columbia River Brewing Co,brewpub,Portland,Oregon,United States,45.5357321,-122.6217524
d1fed527-6586-44e0-a8e4-cf5e10b4bb9c,Columbia Valley Brewing,micro,Wenatchee,Washington,United States,47.43353015,-120.3140272
bbcde627-f506-4691-952b-2cf82d65addd,Columbus Brewing Co,regional,Columbus,Ohio,United States,39.9675898,-83.0692897
6cc3bad6-987e-4b2b-87cf-a54860eabb33,Columbus House Brewery,micro,Fayetteville,Arkansas,United States,36.0771652,-94.16886854
9140eb7f-d86d-4fee-981e-4f7527d91a22,Commerce Street Brewery Hotel,brewpub,Mineral Point,Wisconsin,United States,42.85729962,-90.17712179
1b88bddd-2c59-40db-b4de-91da36b0db0f,Common Block Brewing Company,contract,Medford,Oregon,United States,42.32896155,-122.872489
2b4c2853-9c07-49c6-a9bc-4953a248a6e3,Common Bond Brewers,micro,Montgomery,Alabama,United States,32.37752255283333,-86.3135908
24bbe3c8-8c8c-482a-90f7-a9543ea9cfee,Common Ground Brewing,micro,Milton,QLD,Australia,-27.4691679,153.005565
2bfeed7b-26d7-49d5-96ce-67fd61260eac,Common People Brewing Co.,micro,Bangalow,NSW,Australia,-28.6980155,153.5089795
986f0534-cf91-42e9-ac9c-7a481baf74e1,Common Sense Brewing,micro,Bordentown,New Jersey,United States,40.14847167,-74.71372844
be75d031-fb04-4805-9de2-962ea65fe830,Common Space Brewery,micro,Hawthorne,California,United States,33.91653119,-118.3328574
ef9f8a53-3e7e-4d5b-acb1-82692306aa19,Commonhouse Ales,micro,Columbus,Ohio,United States,39.95045334,-83.00367741
8566eecd-9030-4cd7-9b06-5202a6b4e7c2,Commonhouse Aleworks,micro,North Charleston,South Carolina,United States,32.88299711,-79.9755638
99a4ae42-941c-455f-a6c7-f37276961d4e,Commonwealth Brewing Co.,micro,Virginia Beach,Virginia,United States,36.9135253,-76.1318655
c7cc73b0-4c36-44e8-9514-ce6413a20eff,Communion Brewing Co.,micro,Burnie,TAS,Australia,-41.0507952,145.9034064
ff07eef9-fd76-4909-9f8b-e3d690dab516,Community Beer Co,regional,Dallas,Texas,United States,32.79177896,-96.81658792
9d79e9ce-34c7-4232-b9b6-f218a0fdfde6,Community Beer Works,micro,Buffalo,New York,United States,42.9198446,-78.8980697
15a2144f-9a86-48fd-9fc4-5c450fd828fd,Company Brewing Co,brewpub,Milwaukee,Wisconsin,United States,43.0672919,-87.90182086
07e76f00-bcbc-4134-a322-679dbcc0b8ec,Compass Rose,micro,Raleigh,North Carolina,United States,35.883411,-78.582171
e0b5cb85-eab8-400f-85b7-95a600e7740b,Component Brewing Co,micro,Milwaukee,Wisconsin,United States,43.00689727650658,-87.91078255975626
6c091b85-b347-4bdf-994a-6f1bdd0d9461,Conclave Brewing,micro,Flemington,New Jersey,United States,40.53132933,-74.842079
fecd5791-19fe-43ae-b618-3ddf1e3d9761,Concord Craft Brewery,micro,Concord,New Hampshire,United States,43.204108,-71.534205
048b7e46-aa54-4397-8f42-93b9fd2cd93c,Concrete Beach Brewery,micro,Miami,Florida,United States,25.800254,-80.20091709
260ec59d-2c3d-4fb1-957b-ec0a6d2cee5a,Coney Island Beer,micro,Brooklyn,New York,United States,40.57502661,-73.98572367
5447d888-e88c-4480-9258-a649dbd94cdd,Confluence Brewing Co,micro,Des Moines,Iowa,United States,41.5681381,-93.6324853
4f1c4d66-e46d-46bf-97e9-ed62f2355058,ConfluxCity Brewing Company,micro,Portland,Michigan,United States,42.87142429,-84.90321484
e75b5599-7133-4cb8-ab49-0048d0f4443a,Congregation Brewery & Cocina - Azusa,brewpub,Azusa,California,United States,34.13253856094962,-117.9071466142403
9e73dde9-85f0-4bef-bcd9-9ddbd2eee3bf,Congregation Brewery & Cocina - Pasadena,brewpub,Pasadena,California,United States,34.14138359750164,-118.14557859162268
34f16f3a-223b-4c32-9729-634f90e7275f,Connecticut Valley Brewing Company,micro,South Windsor,Connecticut,United States,41.84872829,-72.57147904
dc8fb319-acd5-4342-a3f1-bfaeddd2107e,Conner Fields Brewing,brewpub,Grants Pass,Oregon,United States,42.43842401,-123.3284921
a05beba6-5429-43ed-8bd2-df1075116219,Conquest Brewing Co.,micro,Columbia,South Carolina,United States,33.97100882,-81.02382212
ff77cd4b-5573-4fce-a1af-bd454e814fd4,Conshohocken Brewing - Bridgeport,brewpub,Bridgeport,Pennsylvania,United States,40.1057904,-75.3467908
9c2b12cc-2909-47a2-8d5e-39fc21ba51d4,Constantine Brewing Co,brewpub,Constantine,Michigan,United States,41.84164216,-85.66859588
9e9d2ed9-ee58-44ce-8694-374196db165e,Constellation Brands,closed,San Diego,California,United States,32.88808261,-117.1578979
